ID,Species Name
17170,Cynoglossus kapuasensis
7647,Cynoglossus kopsii
7682,Cynoglossus lachneri
5489,Cynoglossus lida
59531,Cynoglossus lighti
59538,Cynoglossus lineolatus
8238,Cynoglossus lingua
61501,Cynoglossus maccullochi
59539,Cynoglossus macrolepidotus
11680,Cynoglossus macrophthalmus
6083,Cynoglossus macrostomus
9247,Cynoglossus maculipinnis
7683,Cynoglossus marleyi
55209,Cynoglossus melampetalus
17176,Cynoglossus microlepis
4950,Cynoglossus monodi
7652,Cynoglossus monopus
69268,Cynoglossus nanhaiensis
59532,Cynoglossus nigropinnatus
63758,Cynoglossus ochiaii
9246,Cynoglossus ogilbyi
56095,Cynoglossus oligolepis
56480,Cynoglossus pottii
4807,Cynoglossus puncticeps
59533,Cynoglossus purpureomaculatus
13073,Cynoglossus robustus
59534,Cynoglossus roulei
17158,Cynoglossus sealarki
17161,Cynoglossus semifasciatus
17172,Cynoglossus semilaevis
4951,Cynoglossus senegalensis
59556,Cynoglossus sibogae
55207,Cynoglossus sinicus
16281,Cynoglossus sinusarabici
7656,Cynoglossus suyeni
55208,Cynoglossus trigrammus
9243,Cynoglossus trulla
17168,Cynoglossus waandersii
7684,Cynoglossus zanzibarensis
58521,Cynolebias altus
58522,Cynolebias attenuatus
68755,Cynolebias elegans
58523,Cynolebias gibbus
49698,Cynolebias gilbertoi
68756,Cynolebias gorutuba
49512,Cynolebias griseus
58519,Cynolebias itapicuruensis
49519,Cynolebias leptocephalus
49523,Cynolebias microphthalmus
67811,Cynolebias obscurus
67810,Cynolebias ochraceus
67815,Cynolebias oticus
63485,Cynolebias paraguassuensis
67814,Cynolebias parietalis
65581,Cynolebias parnaibensis
49529,Cynolebias perforatus
49530,Cynolebias porosus
67813,Cynolebias rectiventer
67812,Cynolebias roseus
58514,Cynolebias vazabarrisensis
7136,Cynomacrurus piriei
59723,Cynopoecilus fulgens
59724,Cynopoecilus intimus
49707,Cynopoecilus melanotaenia
59726,Cynopoecilus multipapillatus
59725,Cynopoecilus nigrovittatus
67728,Cynopoecilus notabilis
13777,Cynoponticus coniceps
4952,Cynoponticus ferox
1096,Cynoponticus savanna
51136,Cynopotamus amazonum
23495,Cynopotamus argenteus
57976,Cynopotamus atratoensis
51888,Cynopotamus bipunctatus
27860,Cynopotamus essequibensis
52546,Cynopotamus gouldingi
52548,Cynopotamus juruenae
57801,Cynopotamus kincaidi
57977,Cynopotamus magdalenae
52550,Cynopotamus tocantinensis
57978,Cynopotamus venezuelae
63561,Cynopotamus xinguano
1169,Cynoscion acoupa
14024,Cynoscion albus
403,Cynoscion analis
1170,Cynoscion arenarius
52918,Cynoscion guatucupa
1171,Cynoscion jamaicensis
1173,Cynoscion leiarchus
1174,Cynoscion microlepidotus
14027,Cynoscion nannus
405,Cynoscion nebulosus
59829,Cynoscion nortoni
1175,Cynoscion nothus
14026,Cynoscion othonopterus
3581,Cynoscion parvipinnis
11001,Cynoscion phoxocephalus
14028,Cynoscion praedatorius
406,Cynoscion regalis
14030,Cynoscion reticulatus
1176,Cynoscion similis
14110,Cynoscion squamipinnis
1177,Cynoscion steindachneri
11002,Cynoscion stolzmanni
407,Cynoscion striatus
1178,Cynoscion virescens
3582,Cynoscion xanthulus
2323,Cynotilapia afra
66364,Cynotilapia aurifrons
2324,Cynotilapia axelrodi
68970,Cynotilapia chilundu
8355,Cynotilapia zebroides
12645,Cypho purpurascens
65044,Cypho zaps
25643,Cyphocharax abramoides
67885,Cyphocharax aninha
49001,Cyphocharax aspilos
66597,Cyphocharax biocellatus
68855,Cyphocharax boiadeiro
62721,Cyphocharax derhami
51264,Cyphocharax festivus
51352,Cyphocharax gangamon
23442,Cyphocharax gilbert
51392,Cyphocharax gillii
51382,Cyphocharax gouldingi
27826,Cyphocharax helleri
53100,Cyphocharax laticlavius
51252,Cyphocharax leucostictus
48997,Cyphocharax magdalenae
51364,Cyphocharax meniscaprorus
51332,Cyphocharax mestomyllon
51310,Cyphocharax microcephalus
51340,Cyphocharax modestus
26518,Cyphocharax multilineatus
51247,Cyphocharax naegelii
51265,Cyphocharax nigripinnis
51263,Cyphocharax notatus
51397,Cyphocharax oenas
51255,Cyphocharax pantostictos
65809,Cyphocharax pinnilepis
23440,Cyphocharax platanus
51307,Cyphocharax plumbeus
27827,Cyphocharax punctatus
11888,Cyphocharax saladensis
67630,Cyphocharax sanctigabrielis
51349,Cyphocharax santacatarinae
51322,Cyphocharax signatus
51324,Cyphocharax spilotus
51395,Cyphocharax spiluropsis
27828,Cyphocharax spilurus
51218,Cyphocharax stilbolepis
51316,Cyphocharax vanderi
51256,Cyphocharax vexillapinnus
51337,Cyphocharax voga
48060,Cyphocottus eurystomus
48064,Cyphocottus megalops
10865,Cyphomyrus aelsbroecki
68983,Cyphomyrus cubangoensis
5407,Cyphomyrus discorhynchus
69157,Cyphomyrus lufirae
10869,Cyphomyrus macrops
5088,Cyphomyrus psittacus
10878,Cyphomyrus wilverthi
8572,Cyphotilapia frontosa
61777,Cyphotilapia gibberosa
62729,Cyprichromis coloratus
8573,Cyprichromis leptosoma
8574,Cyprichromis microlepidotus
60278,Cyprichromis pavo
60277,Cyprichromis zonatus
25881,Cyprinella alvarezdelvillari
2819,Cyprinella analostana
6103,Cyprinella bocagrande
6104,Cyprinella caerulea
2837,Cyprinella callisema
2838,Cyprinella callistia
6105,Cyprinella callitaenia
2840,Cyprinella camura
2846,Cyprinella chloristia
65170,Cyprinella eurystoma
6106,Cyprinella formosa
2859,Cyprinella galactura
56226,Cyprinella garmani
2860,Cyprinella gibbsi
2787,Cyprinella labrosa
2871,Cyprinella leedsi
10215,Cyprinella lepida
2876,Cyprinella lutrensis
6107,Cyprinella monacha
2879,Cyprinella nivea
6108,Cyprinella panarcys
6109,Cyprinella proserpina
2891,Cyprinella pyrrhomelas
56225,Cyprinella rutila
2903,Cyprinella spiloptera
61947,Cyprinella stigmatura
2909,Cyprinella trichroistia
2912,Cyprinella venusta
2915,Cyprinella whipplei
2917,Cyprinella xaenura
6111,Cyprinella xanthicara
2794,Cyprinella zanema
27870,Cyprinion acinaces
54827,Cyprinion kais
54828,Cyprinion macrostomus
27872,Cyprinion mhalense
23202,Cyprinion microphthalmum
23209,Cyprinion milesi
13162,Cyprinion semiplotum
54721,Cyprinion tenuiradius
23213,Cyprinion watsoni
7764,Cyprinocirrhites polyactis
59788,Cyprinodon albivelis
6246,Cyprinodon alvarezi
61505,Cyprinodon arcuatus
57257,Cyprinodon artifrons
6247,Cyprinodon atrorus
6248,Cyprinodon beltrani
6249,Cyprinodon bifasciatus
58215,Cyprinodon bobmilleri
27732,Cyprinodon bondi
3169,Cyprinodon bovinus
67142,Cyprinodon brontotheroides
49547,Cyprinodon ceciliae
49548,Cyprinodon dearborni
67141,Cyprinodon desquamator
3170,Cyprinodon diabolis
3171,Cyprinodon elegans
59732,Cyprinodon eremus
61506,Cyprinodon esconditus
3172,Cyprinodon eximius
6250,Cyprinodon fontinalis
49549,Cyprinodon higuey
3173,Cyprinodon hubbsi
49550,Cyprinodon inmemoriam
65630,Cyprinodon julimes
6251,Cyprinodon labiosus
16522,Cyprinodon laciniatus
6252,Cyprinodon latifasciatus
25882,Cyprinodon longidorsalis
6253,Cyprinodon macrolepis
3174,Cyprinodon macularius
6254,Cyprinodon maya
6255,Cyprinodon meeki
6256,Cyprinodon nazas
3175,Cyprinodon nevadensis
49551,Cyprinodon nichollsi
6257,Cyprinodon pachycephalus
3176,Cyprinodon pecosensis
59790,Cyprinodon pisteri
3177,Cyprinodon radiosus
49855,Cyprinodon riverendi
3178,Cyprinodon rubrofluviatilis
3179,Cyprinodon salinus
62529,Cyprinodon salvadori
6259,Cyprinodon simus
62949,Cyprinodon suavium
3180,Cyprinodon tularosa
3181,Cyprinodon variegatus
6260,Cyprinodon verecundus
25883,Cyprinodon veronicae
14470,Cyprinus acutidorsalis
14474,Cyprinus barbatus
1450,Cyprinus carpio
52958,Cyprinus chilia
61205,Cyprinus dai
56228,Cyprinus daliensis
61214,Cyprinus exophthalmus
60443,Cyprinus fuxianensis
67426,Cyprinus hieni
61213,Cyprinus hyperdorsalis
55423,Cyprinus ilishaestomus
54672,Cyprinus intha
14472,Cyprinus longipectoralis
60398,Cyprinus longzhouensis
58084,Cyprinus megalophthalmus
67452,Cyprinus melanes
9781,Cyprinus micristius
14468,Cyprinus multitaeniatus
14473,Cyprinus pellegrini
60474,Cyprinus qionghaiensis
65162,Cyprinus quidatensis
59920,Cyprinus rubrofuscus
57459,Cyprinus yilongensis
56227,Cyprinus yunnanensis
13690,Cypselurus angusticeps
13691,Cypselurus callopterus
1025,Cypselurus comatus
15362,Cypselurus hexazona
12986,Cypselurus hiraii
67225,Cypselurus longibarbus
7726,Cypselurus naresii
15365,Cypselurus oligolepis
5159,Cypselurus opisthopus
5122,Cypselurus poecilopterus
12966,Cypselurus simus
23043,Cypselurus starksi
2221,Cyrtocara moorii
23361,Cyttomimus affinis
55130,Cyttomimus stelgis
10334,Cyttopsis cypho
4953,Cyttopsis rosea
14136,Cyttus australis
14575,Cyttus novaezealandiae
10676,Cyttus traversi
7112,Dacodraco hunteri
51434,Dactylagnus mundus
58231,Dactylagnus parvus
50491,Dactylagnus peratikos
61253,Dactylanthias aplodactylus
63996,Dactylanthias baccheti
51857,Dactylobatus armatus
7608,Dactylobatus clarkii
14414,Dactylophora nigricans
59412,Dactylopsaron dimorphicum
24054,Dactyloptena gilberti
8239,Dactyloptena macracantha
4485,Dactyloptena orientalis
10790,Dactyloptena papilio
7691,Dactyloptena peterseni
50799,Dactyloptena tiltoni
1021,Dactylopterus volitans
8240,Dactylopus dactylopus
60086,Dactylopus kuiteri
60681,Dactyloscopus amnis
50438,Dactyloscopus boehlkei
58232,Dactyloscopus byersorum
50471,Dactyloscopus comptus
3698,Dactyloscopus crossotus
66062,Dactyloscopus elongatus
66063,Dactyloscopus fallax
60685,Dactyloscopus fimbriatus
50467,Dactyloscopus foraminosus
66061,Dactyloscopus heraldi
66065,Dactyloscopus insulatus
56670,Dactyloscopus lacteus
58233,Dactyloscopus lunaticus
60683,Dactyloscopus metoecus
60677,Dactyloscopus minutus
12440,Dactyloscopus moorei
46622,Dactyloscopus pectoralis
16448,Dactyloscopus poeyi
3699,Dactyloscopus tridigitatus
60684,Dactyloscopus zelotes
64475,Dactylosurculus gomoni
47987,Dadyanos insignis
13544,Daector dowi
50292,Daector gerringi
53569,Daector quadrizonatus
6392,Daector reticulata
13546,Daector schmitti
10100,Dagetichthys lakdoensis
8854,Dagetichthys lusitanicus
1085,Dajaus monticola
669,Dalatias licha
61837,Dallia admirabilis
61838,Dallia delicatissima
2705,Dallia pectoralis
5031,Dalophis boulengeri
5032,Dalophis cephalopeltis
1789,Dalophis imberbis
9082,Dalophis multidentatus
9083,Dalophis obtusirostris
52311,Dampierosa daruma
15199,Danacetichthys galathenus
65943,Danakilia dinicolai
2046,Danakilia franchettii
7388,Danaphos oculatus
16901,Danaphryne nigrifilis
67864,Danio absconditus
65026,Danio aesculapii
10824,Danio albolineatus
67856,Danio annulosus
67857,Danio assamila
67858,Danio catenatus
24366,Danio choprae
67860,Danio concatenatus
24381,Danio dangila
24410,Danio erythromicron
61454,Danio feegradei
66927,Danio flagrans
65174,Danio jaintianensis
12066,Danio kerri
54620,Danio kyathit
63298,Danio margaritatus
65977,Danio meghalayensis
62816,Danio muongthanhensis
12067,Danio nigrofasciatus
65173,Danio quagga
61457,Danio quangbinhensis
4653,Danio rerio
58017,Danio roseus
67861,Danio sysphigmatus
65187,Danio tinwini
65175,Danio trangi
65081,Danionella dracula
61690,Danionella mirifica
65212,Danionella priapus
27287,Danionella translucida
14055,Dannevigia tusca
26744,Darienheros calobrensis
60260,Dario dario
60259,Dario dayingensis
67850,Dario huli
60258,Dario hysginon
67186,Dario kajal
66763,Dario urops
23919,Daruma sagamia
68973,Dascyllus abudafur
7816,Dascyllus albisella
5110,Dascyllus aruanus
59464,Dascyllus auripinnis
7798,Dascyllus carneus
11972,Dascyllus flavicaudus
11985,Dascyllus marginatus
5111,Dascyllus melanurus
5113,Dascyllus reticulatus
9254,Dascyllus strasburgi
5112,Dascyllus trimaculatus
7381,Dasyatis brevis
25629,Dasyatis chrysonota
22789,Dasyatis gigantea
60852,Dasyatis hastata
63407,Dasyatis hypostigma
8964,Dasyatis marmorata
57395,Dasyatis multispinosa
2060,Dasyatis pastinaca
9334,Dasyatis tortonesei
4085,Dasycottus setiger
50607,Dasyloricaria capetensis
49299,Dasyloricaria filamentosa
50608,Dasyloricaria latiura
68698,Dasyloricaria paucisquama
50609,Dasyloricaria seminuda
50610,Dasyloricaria tuyrensis
4488,Dasyscopelus asper
7416,Dasyscopelus obtusirostris
7425,Dasyscopelus selenops
4491,Dasyscopelus spinosus
27022,Datnioides campbelli
14506,Datnioides microlepis
14698,Datnioides polota
50395,Datnioides pulcher
16200,Datnioides undecimradiatus
23815,Davidijordania brachyrhynchus
47875,Davidijordania jordaniana
23816,Davidijordania lacertina
23814,Davidijordania poecilimon
63769,Davidijordania yabei
11275,Dawkinsia arulius
62222,Dawkinsia assimilis
62216,Dawkinsia exclamatio
4473,Dawkinsia filamentosa
65783,Dawkinsia rohani
66780,Dawkinsia rubrotincta
62221,Dawkinsia singhala
6146,Dawkinsia srilankensis
62214,Dawkinsia tambraparniei
1560,Dayella malabarica
12049,Daysciaena albida
670,Deania calceus
671,Deania hystricosa
672,Deania profundorum
673,Deania quadrispinosa
23465,Decapterus akaadsi
1902,Decapterus koheru
1940,Decapterus kurroides
993,Decapterus macarellus
1938,Decapterus macrosoma
1939,Decapterus maruadsi
12302,Decapterus muroadsi
994,Decapterus punctatus
374,Decapterus russelli
69454,Decapterus smithvanizi
995,Decapterus tabl
13696,Deckertichthys aureolus
16902,Decodon grandisquamis
13835,Decodon melasma
23521,Decodon pacificus
3657,Decodon puellaris
62970,Dectobrycon armeniacus
53566,Dekeyseria amazonica
49957,Dekeyseria brachyura
49962,Dekeyseria niveata
49971,Dekeyseria picta
49973,Dekeyseria pulchra
49975,Dekeyseria scaphirhyncha
46309,Dellichthys morelandi
26628,Delminichthys adspersus
26629,Delminichthys ghetaldii
61920,Delminichthys jadovensis
61921,Delminichthys krbavensis
56195,Deltentosteus collonianus
16282,Deltentosteus quadrimaculatus
6179,Deltistes luxatus
48838,Delturus angulicauda
63138,Delturus brevis
48839,Delturus carinotus
48841,Delturus parahybae
61510,Demissolinea novaeguineensis
15137,Denariusa australis
7781,Dendrochirus barberi
8241,Dendrochirus bellus
5827,Dendrochirus biocellatus
4912,Dendrochirus brachypterus
68567,Dendrochirus hemprichi
69528,Dendrochirus koyo
68417,Dendrochirus tuamotuensis
5828,Dendrochirus zebra
4560,Dendrophysa russelii
7186,Dentatherina merceri
50645,Dentectus barbarmatus
64598,Dentex abei
440,Dentex angolensis
8061,Dentex barnardi
4539,Dentex canariensis
68715,Dentex carpenteri
4641,Dentex congoensis
439,Dentex dentex
60906,Dentex fourmanoiri
4536,Dentex gibbosus
67288,Dentex hypselosomus
438,Dentex macrophthalmus
4538,Dentex maroccanus
56323,Dentex spariformis
4710,Dentex tumifrons
4527,Denticeps clupeoides
62509,Denticetopsis epa
62510,Denticetopsis iwokrama
48623,Denticetopsis macilenta
53663,Denticetopsis praecox
53662,Denticetopsis royeroi
53661,Denticetopsis sauli
62511,Denticetopsis seducta
15413,Dentiraja australis
24076,Dentiraja cerva
63963,Dentiraja confusa
63964,Dentiraja endeavouri
63965,Dentiraja falloargus
63970,Dentiraja flindersi
63932,Dentiraja healdi
24081,Dentiraja lemprieri
63967,Dentiraja oculus
15419,Dentiraja polyommata
16606,Derepodichthys alepidotus
60496,Derhamia hoffmannorum
7445,Derichthys serpentinus
54594,Derilissus altifrons
60709,Derilissus kremnobates
67404,Derilissus lombardii
55715,Derilissus nanus
60710,Derilissus vittiger
65990,Dermatias platynogaster
9185,Dermatolepis dermatolepis
3322,Dermatolepis inermis
6458,Dermatolepis striolata
63234,Dermatopsis greenfieldi
63235,Dermatopsis hoesei
63236,Dermatopsis joergennielseni
24957,Dermatopsis macrodon
24960,Dermatopsis multiradiatus
63255,Dermatopsoides andersoni
16797,Dermatopsoides kasougae
63256,Dermatopsoides morrisonae
10249,Dermatopsoides talboti
61565,Dermogenys bispina
25025,Dermogenys brachynotopterus
61567,Dermogenys bruneiensis
66069,Dermogenys burmanica
61568,Dermogenys collettei
23405,Dermogenys montana
23406,Dermogenys orientalis
59854,Dermogenys palawanensis
11298,Dermogenys pusilla
59853,Dermogenys robertsi
60230,Dermogenys siamensis
23407,Dermogenys sumatrana
23408,Dermogenys vogti
3262,Desmodema lorum
3263,Desmodema polystictum
17465,Desmopuntius foerschi
58399,Desmopuntius gemellus
17466,Desmopuntius hexazona
10808,Desmopuntius johorensis
12143,Desmopuntius pentazona
17474,Desmopuntius rhomboocellatus
58400,Desmopuntius trifasciatus
62203,Deuterodon aphos
64956,Deuterodon burgerai
51297,Deuterodon giton
67589,Deuterodon hamatilis
58119,Deuterodon hastatus
53476,Deuterodon heterostomus
50938,Deuterodon iguape
58123,Deuterodon intermedius
58120,Deuterodon janeiroensis
50936,Deuterodon langei
61386,Deuterodon longirostris
51005,Deuterodon luetkenii
51299,Deuterodon mutator
67795,Deuterodon oyakawai
59186,Deuterodon parahybae
62791,Deuterodon pelecus
53399,Deuterodon potaroensis
51292,Deuterodon ribeirae
50944,Deuterodon rosae
67798,Deuterodon sazimai
52552,Deuterodon singularis
53311,Deuterodon stigmaturus
52553,Deuterodon supparis
12941,Deuterodon taeniatus
58023,Devario acrostomus
24351,Devario acuticephala
10829,Devario aequipinnatus
61456,Devario affinis
24380,Devario annandalei
68823,Devario annnataliae
65022,Devario anomalus
27518,Devario apogon
58021,Devario apopyris
55353,Devario assamensis
24217,Devario auropurpureus
61461,Devario browni
55989,Devario chrysotaeniatus
68471,Devario coxi
67731,Devario deruptotalea
10831,Devario devario
68828,Devario fangae
57690,Devario fangfangae
24384,Devario fraseri
57691,Devario gibber
59972,Devario horai
27514,Devario interruptus
24385,Devario kakhienensis
67005,Devario kysonensis
27059,Devario laoensis
58022,Devario leptos
27513,Devario maetaengensis
4760,Devario malabaricus
59980,Devario manipurensis
68825,Devario micronema
68826,Devario monticola
68829,Devario myitkyinae
24387,Devario naganensis
24388,Devario neilgherriensis
66470,Devario ostreographus
9783,Devario pathirana
61459,Devario peninsulae
24395,Devario regina
57692,Devario salmonatus
